,TotalFlow,OverflowActive,Inflow,Treated,Retained,Released,RetentionVolume,PlantStatus,KP26_Split,OverflowVolume,KP1_Flow,KP2_Flow,KP4_Flow,KP6_Flow,KP7_Flow,KP8_Flow,KP9_Flow,KP10_Flow,KP11_Flow,KP16_Flow,KP25_Flow,G-T1_Flow,ŁPA-P1_Flow,LBT1_Flow,M1_Flow
0,933.6498017817239,0,933.6498017817239,933.6498017817239,0.0,0.0,0.0,NORMAL,0.0,0.0,3.601484107040836,149.08361303862193,8.09404600517342,75.93200412225583,15.179788840576323,104.08026309058098,1.0380008320599938,7.259622450879381,26.915930084944403,120.06778220072144,1.2497646359169885,49.34964017429181,0.7459032396697455,9.582397423889779,982.7892650333937
1,971.0993395882136,0,971.0993395882136,971.0993395882136,0.0,0.0,0.0,NORMAL,0.0,0.0,4.91886975951416,149.4664178630005,9.865261389798428,82.68832583255664,15.833705855409665,81.18029100760882,2.074284852898722,6.3193044672609275,18.6928367746491,111.55037883827225,4.1706259324761445,52.19864491965382,3.7016052129546493,8.030520188328163,1022.2098311454881
2,891.6336943914123,0,891.6336943914123,891.6336943914123,0.0,0.0,0.0,NORMAL,0.0,0.0,6.162915101491138,135.46993945502143,10.885472678253128,69.85929963519901,14.980823874885541,62.93427366897411,2.9342501531668144,6.113685216044783,13.807156349066174,97.3353504733571,5.5221045348484,48.151411359028124,5.134777770471672,6.829718935293981,938.5617835699077
3,626.0219024004984,0,626.0219024004984,626.0219024004984,0.0,0.0,0.0,NORMAL,0.0,0.0,4.059239315680407,109.40098472430672,9.027109526165566,49.77354027560367,11.896366548770299,48.62215517994207,2.743963961029049,4.354288915025214,11.965260251345502,78.07756131409046,4.202525731048938,40.62140910657661,3.762762219980412,6.293251964626271,658.970423579472
4,481.0495661694905,0,481.0495661694905,481.0495661694905,0.0,0.0,0.0,NORMAL,0.0,0.0,3.3369317344266474,91.58305819208992,8.320797934506269,40.38611313342203,10.438817775608753,41.98257644244713,2.7807512818645193,4.041400818885043,10.927675346253535,63.20484077364756,3.5322875165727536,39.74320594132112,3.2810038010009857,6.605580223952834,506.3679643889374
5,444.8224957228325,0,444.8224957228325,444.8224957228325,0.0,0.0,0.0,NORMAL,0.0,0.0,3.7203179182338553,79.47012108488556,8.900634079584606,33.81917122692152,11.222776445100223,36.97934294197158,3.2268925938054163,4.247422421119072,10.794190464385885,56.89734117545923,3.9585763251881687,35.70051204211438,3.6822528607333718,7.531716473561152,468.2342060240342
6,509.5599006957387,0,509.5599006957387,509.5599006957387,0.0,0.0,0.0,NORMAL,0.0,0.0,5.692950615222223,81.93424534015398,11.211713510018749,36.69799366730872,14.514287687296322,45.78748762439396,4.348838345708576,6.785353741471482,12.88597919071289,61.62969751017837,5.9423974149327705,38.501157770274986,5.6356247699685476,9.017406900172201,536.3788428376197
7,634.9884736738213,0,634.9884736738213,634.9884736738213,0.0,0.0,0.0,NORMAL,0.0,0.0,7.941810555096292,87.81994141366847,13.917336151690195,40.444670590174546,17.922232069006803,60.63718729605508,5.359282976606166,10.386462439673561,16.6938781160711,65.19176254314594,7.274754431978814,43.502684034340774,6.354212693473538,10.51633618758934,668.408919656654
8,817.2042824212009,0,817.2042824212009,817.2042824212009,0.0,0.0,0.0,NORMAL,0.0,0.0,10.669548513648326,97.84158702244103,16.005336479390525,55.56109460824701,22.256822104746906,87.23600649780872,5.790920427852948,11.23808272114392,24.680806859870252,76.4381619438663,8.365285882418263,53.319862230693786,6.817942711308398,13.218409374706486,860.2150341275799
9,905.0467848899447,0,905.0467848899447,905.0467848899447,0.0,0.0,0.0,NORMAL,0.0,0.0,12.396458074274785,107.70692949879201,15.42682406591965,61.654777770158624,24.239724054654605,109.97889732656287,5.140491405841893,13.112631772139178,34.661164904347295,79.73995716741756,7.699050011650363,57.282540870987475,5.939980583833905,15.645903814275991,952.6808261999417
