,TotalFlow,OverflowActive,Inflow,Treated,Retained,Released,RetentionVolume,PlantStatus,KP26_Split,OverflowVolume,KP1_Flow,KP2_Flow,KP4_Flow,KP6_Flow,KP7_Flow,KP8_Flow,KP9_Flow,KP10_Flow,KP11_Flow,KP16_Flow,KP25_Flow,G-T1_Flow,ŁPA-P1_Flow,LBT1_Flow,M1_Flow
0,765.9753796636434,0,765.9753796636434,765.9753796636434,0.0,0.0,0.0,NORMAL,0.0,0.0,5.060341430721876,140.61993813081943,7.76649315680363,74.56438434764435,12.999080629686484,90.01652345475891,0.9953938525341607,7.280135570128351,23.487218179601538,103.8319476711777,1.2380775150564627,49.55767263565065,0.9102886426367777,8.993787500192344,806.289873330151
1,1004.1925922611549,0,1004.1925922611549,1004.1925922611549,0.0,0.0,0.0,NORMAL,0.0,0.0,10.66634533496163,150.98511473696493,12.60529080531176,79.44502878747281,17.59388642841462,84.01427700496357,3.312901819879537,7.578303496919989,19.93527738424587,106.6588317629914,7.152538685443735,49.49617544923405,6.437363143792926,8.276792150099546,1057.0448339591105
2,1140.7251377098582,0,1140.7251377098582,1140.7251377098582,0.0,0.0,0.0,NORMAL,0.0,0.0,14.229690231606225,149.54125240874168,15.346426405011634,85.41533833484014,21.130885873762523,77.12201544191879,4.927591867764427,7.670924253838852,16.76742320097372,106.31451424840353,10.010866739932492,48.86563744331045,9.200184991441258,8.782189538630956,1200.7633028524824
3,1213.5558384487356,0,1213.5558384487356,1213.5558384487356,0.0,0.0,0.0,NORMAL,0.0,0.0,17.301252152889496,145.41644978129173,17.294294697156705,80.45746813804895,24.371757523981483,79.78699690906544,6.829504561361267,9.247903057746893,15.850268973923171,98.34405638410277,12.661337561065631,50.21859952501756,11.696150788104225,10.12303915157926,1277.42719836709
4,1180.600956815619,0,1180.600956815619,1180.600956815619,0.0,0.0,0.0,NORMAL,0.0,0.0,19.36600759607114,142.3264669062126,18.85779175468116,76.73762017608966,25.957361390265987,82.70196497561295,8.97595628388139,10.770712150957792,16.208484048889556,91.86346534911901,14.732430200272908,50.65021852274385,14.642572113991077,11.908121066072772,1242.737849279599
5,1173.1204507972998,0,1173.1204507972998,1173.1204507972998,0.0,0.0,0.0,NORMAL,0.0,0.0,21.497227229344848,139.98370074562882,22.097707697665474,72.63673295198734,28.68166233432693,87.88803838188699,10.91353867774893,13.814945211823092,19.69686697061329,92.64536555520844,16.520129122976027,59.41928132608028,16.42813203932807,15.60576400244347,1234.8636324182103
6,1739.7795452261598,0,1739.7795452261598,1739.7795452261598,0.0,0.0,0.0,ACCELERATED,0.0,0.0,35.468892482499335,165.2470450594745,30.351184918385485,87.33130794154609,40.90434178202568,114.96848008919727,14.56218342179608,20.001791180288954,26.797107462429402,110.8961048962858,24.34360629662206,64.30822242853763,22.721534097252317,19.733589979084496,1831.3468897117473
7,1573.4831191084083,0,1573.4831191084083,1573.4831191084083,0.0,0.0,0.0,NORMAL,0.0,0.0,35.93368038404515,170.38126166927108,32.663342770561854,90.49882781999665,40.478040808367645,135.69631040697567,16.447145511691943,24.56047251588288,34.30591375857466,110.69524552457948,27.050491720981352,69.83171390878101,23.62045389734605,24.229306011173538,1656.298020114114
8,1690.7733456884644,0,1690.7733456884644,1690.7733456884644,0.0,0.0,0.0,NORMAL,0.0,0.0,39.163036048565246,178.5476111610388,33.89129793548412,106.32464850727848,44.614860852391296,164.90979641435206,18.315667187330398,31.86052676234588,43.01714072245802,119.76637279044854,28.23630915001029,84.08547489718165,25.820639310223804,29.397546278340485,1779.761416514173
9,1210.818293270819,0,1210.818293270819,1210.818293270819,0.0,0.0,0.0,NORMAL,0.0,0.0,28.352820015340324,171.80785996311832,30.210631397487877,97.10933738649985,35.22381957201044,179.1441324414626,17.986778116964587,32.921587222944424,51.74548649394707,110.35670103688064,24.415017201849636,78.35280847073514,22.170423913395677,32.8538013217139,1274.5455718640198
10,1121.8291079219941,0,1121.8291079219941,1121.8291079219941,0.0,0.0,0.0,NORMAL,0.0,0.0,26.86767167334822,178.4563046740821,28.595263823924686,98.0698408341997,37.10317841556776,190.09394770723839,20.10581322897746,34.00333699816609,50.360996962423954,123.8000076701089,22.910010708292955,72.2902247479422,21.929047328813873,32.85879000566926,1180.8727451810464
11,1113.4437254601069,0,1113.4437254601069,1113.4437254601069,0.0,0.0,0.0,NORMAL,0.0,0.0,24.00568668840713,186.0550488775813,29.232492289950716,103.10854301114126,36.68569856629158,185.35402393865874,20.13750324613763,32.12731005027123,50.260593111390826,132.39392608577876,20.743133071453194,76.05010263766187,20.329536640658244,31.25866992228978,1172.0460268001125
12,1114.4353728230778,0,1114.4353728230778,1114.4353728230778,0.0,0.0,0.0,NORMAL,0.0,0.0,22.49666909744911,193.84832993598886,29.262997820780733,102.96876314020147,37.25651820215923,188.4145414508498,19.328839674588576,31.279640468399222,50.375401025010895,141.9886532222443,19.861925423383273,69.64785798042925,18.79733086515722,33.64778498454457,1173.0898661295557
13,1161.1177769897681,0,1161.1177769897681,1161.1177769897681,0.0,0.0,0.0,NORMAL,0.0,0.0,21.254890408322773,207.17797226636782,27.91104890948865,101.98137176831895,34.26116773262187,184.81841132117157,18.87134425749279,31.029054486889528,52.23529077667092,152.27030887841562,20.11156509380068,64.60653020319621,18.472999477604656,31.817374993920158,1222.229238936598
14,1194.1036714420593,0,1194.1036714420593,1194.1036714420593,0.0,0.0,0.0,NORMAL,0.0,0.0,19.088388040580302,210.39863567282208,26.400637385805275,111.14546322209172,33.429845763222964,177.5821308138685,18.18515764318961,28.268207881108307,50.94758849194799,151.21760565409912,16.750593166093058,72.48012466348679,15.391244136312181,25.885762866923148,1256.9512330969046
15,1136.622001127597,0,1136.622001127597,1136.622001127597,0.0,0.0,0.0,NORMAL,0.0,0.0,19.2236699318838,199.44927905805864,26.61613743153887,106.39402918970359,32.83189725175561,170.41186045925372,16.887081715479425,26.518414448638794,51.705109350225996,139.4036010497996,14.49171129770163,68.03015807160308,15.584570886801846,23.01101294266012,1196.44421171326
16,1122.5319924306434,0,1122.5319924306434,1122.5319924306434,0.0,0.0,0.0,NORMAL,0.0,0.0,18.023355916811397,193.52722371172598,24.418388731423494,110.97053705843508,29.664626570043172,164.87670275042254,13.85529825367167,24.582504894013034,50.07881442871516,133.62428530446962,13.182225866275749,67.86725105203607,14.293284147172221,22.788153041930407,1181.6126236112036
17,1123.770895723331,0,1123.770895723331,1123.770895723331,0.0,0.0,0.0,NORMAL,0.0,0.0,16.46603410334824,192.17974552662176,23.802079490914167,113.46643324162535,29.75222019493562,161.9015049117527,11.950523246453006,22.881397021345634,47.23823427858798,139.45321800734672,13.194372671385988,70.60105668627125,12.709824171511737,24.274902003839887,1182.9167323403485
18,1101.6237842184953,0,1101.6237842184953,1101.6237842184953,0.0,0.0,0.0,NORMAL,0.0,0.0,17.329007342245987,190.4950530098905,22.885551961597294,109.80699613359295,31.476678486122108,147.72380135133844,11.328785546352886,22.583611093804745,51.163534597472406,143.45448031564365,13.396133410477164,74.49331948822598,12.498493879030619,22.61220214206,1159.60398338789
19,1578.7710500647943,0,1578.7710500647943,1578.7710500647943,0.0,0.0,0.0,NORMAL,0.0,0.0,23.752452561012127,223.97950854353564,28.348957646034442,133.19879963371514,40.35477981125763,163.6510075848381,12.69937400397611,22.59868008579288,53.3842966974608,172.61455972361654,19.00987325142811,84.7522622535912,16.350859692616154,27.42948341791825,1661.8642632260994
20,1934.990363655103,0,1934.990363655103,1934.990363655103,0.0,0.0,0.0,ACCELERATED,0.0,0.0,30.452833871364696,234.51363886584986,31.089444649111513,144.00212109568153,46.976516334693365,183.1974250081919,13.952773693459413,27.13040597087542,62.70937449545818,172.08702962577854,22.333441654378053,93.3381441352241,20.591667666299326,28.41567045650173,2036.8319617422137
21,2082.835079201055,0,2082.835079201055,2082.835079201055,0.0,0.0,0.0,ACCELERATED,0.0,0.0,34.13441953396955,247.62143191320382,32.977296833662244,150.37474847231982,51.826646287168124,216.34984884137234,15.577525790491883,28.667462733148955,64.96628766866327,182.3521093986025,23.065209772719253,97.85864481817364,21.806694366823052,32.119931319792634,2192.457978106374
22,2200.0,0,2641.0219710654296,2200.0,441.0219710654296,0.0,441.0219710654296,ACCELERATED,0.0,0.0,46.00440940014113,280.8146047117888,39.14635231539087,160.15736213673722,60.79516083459904,228.00485987380515,18.911063341390147,32.99176711649286,71.97215596138075,203.71175539809533,28.87356676482413,101.08302443403878,27.297676809301844,33.00320610891511,2780.0231274372945
